id,type,name,latitude,longitude
2509,bus_stop,Улица Ухтомская,56.8174357,60.5419804
2510,bus_stop,Новомосковская,56.8188006,60.5390084
2511,bus_stop,Московская,56.8139176,60.5887853
2512,bus_stop,Чкалова,56.8110665,60.5796962
2513,bus_stop,Чкалова,56.8118014,60.5798037
2514,bus_stop,Чкалова,56.8118311,60.5776372
2515,bus_stop,Хасановская,56.8090516,60.5850479
2516,bus_stop,Хасановская,56.8093288,60.5843114
2517,bus_stop,Каменные палатки,56.8413952,60.6787796
2518,bus_stop,Сыромолотова,56.8375052,60.6803502
2519,bus_stop,Сыромолотова,56.8377681,60.6802294
2520,bus_stop,40 лет ВЛКСМ,56.8243119,60.6993573
2521,bus_stop,КОР,56.8425588,60.6956734
2522,bus_stop,Профессорская,56.8403704,60.65342
2523,bus_stop,Гагарина,56.8393316,60.6433184
2524,bus_stop,Гагарина,56.8393363,60.6441739
2525,bus_stop,Генеральская,56.8385783,60.6367171
2526,bus_stop,Генеральская,56.8386861,60.6384436
2527,bus_stop,Трансагентство,56.8374465,60.6319298
2528,bus_stop,Трансагентство,56.8375281,60.6318679
2529,bus_stop,Поликлиника,56.7624527,60.7143468
2530,bus_stop,Дом Кино,56.8361738,60.6205738
2531,bus_stop,Гостиница «Центральная»,56.835253,60.6107235
2532,bus_stop,Театр Волхонка,56.8329904,60.5906281
2533,bus_stop,Театр Волхонка,56.8331587,60.5914561
2534,bus_stop,Центральный стадион,56.831092,60.5755493
2535,bus_stop,Институт связи,56.8296217,60.568312
2536,bus_stop,Крауля (улица Рабочих),56.8317157,60.5360307
2537,bus_stop,Крауля (улица Рабочих),56.8318352,60.5343673
2538,bus_stop,Крауля,56.8317129,60.5316807
2539,bus_stop,База ОМОН,56.8321351,60.5186423
2540,bus_stop,Горный университет,56.8265598,60.5977341
2541,bus_stop,Сакко и Ванцетти,56.826054,60.5928204
2542,bus_stop,Московская горка,56.8234639,60.5866162
2543,bus_stop,Московская горка,56.8247179,60.5858638
2544,bus_stop,Посадская,56.821493,60.5768138
2545,bus_stop,Посадская,56.8217575,60.5771813
2546,bus_stop,Черкасская,56.8189284,60.55832
2547,bus_stop,Черкасская,56.8197279,60.5561585
2548,bus_stop,Начдива Васильева,56.8230358,60.5472395
2549,bus_stop,Начдива Васильева,56.8237248,60.547954
2550,bus_stop,Черкасская,56.8202144,60.5548087
2551,bus_stop,Павла Шаманова,56.7948429,60.5072881
2552,bus_stop,Академический микрорайон,56.793568,60.5208813
2553,bus_stop,УрФУ,56.843157,60.6508535
2554,bus_stop,Медгородок,56.8116501,60.559662
2555,bus_stop,Медгородок,56.811834,60.5591756
2556,bus_stop,Ясная,56.8059615,60.5595519
2557,bus_stop,Павла Шаманова,56.789284,60.5142119
2558,bus_stop,Сахарова,56.7881926,60.5124911
2559,bus_stop,Репина,56.8251177,60.5512777
2560,bus_stop,Палкинский торфяник,56.8581045,60.3759266
2561,bus_stop,Кольцевая автодорога,56.8135334,60.5168991
2562,bus_stop,Лесхоз,56.8219508,60.499671
2563,bus_stop,Западная фильтровальная станция,56.8280192,60.4639068
2564,bus_stop,Западная фильтровальная станция,56.8279699,60.4644911
2565,bus_stop,11 км,56.8295997,60.4542344
2566,bus_stop,11 км,56.8296102,60.4543967
2567,bus_stop,Стрельбище «Динамо»,56.8311959,60.4442315
2568,bus_stop,Лесхоз,56.8214029,60.5004836
2569,bus_stop,"Сад ""Юг""",56.816898,60.5101158
2570,bus_stop,Пост ГАИ,56.8264092,60.4794327
2571,bus_stop,Пост ГАИ,56.826474,60.478953
2572,bus_stop,Дружининская,56.8815724,60.503259
2573,bus_stop,Кишиневская,56.8791275,60.5091798
2574,bus_stop,Расточная,56.8776619,60.5127733
2575,bus_stop,Проспект Седова,56.8721748,60.5254554
2576,bus_stop,Сортировочная,56.8703047,60.5300341
2577,bus_stop,Надеждинская,56.8693906,60.540105
2578,bus_stop,Надеждинская,56.8703292,60.5378209
2579,bus_stop,Билимбаевская,56.8808487,60.518706
2580,bus_stop,Станция Шарташ,56.829194,60.6474467
2581,bus_stop,Комсомольская,56.8241246,60.6572664
2582,bus_stop,Техническая,56.8664259,60.5321345
2583,bus_stop,Школа им. С.В. Рахманинова,56.8684991,60.5271109
2584,bus_stop,Белякова,56.890714,60.4881689
2585,bus_stop,Посёлок 7 ключей,56.8897436,60.4749317
2586,bus_stop,Керамическая,56.7567591,60.5958362
2587,bus_stop,Керамическая,56.7567944,60.5954095
2588,bus_stop,2-я Новосибирская,56.7587931,60.5878047
2589,bus_stop,Онуфриева,56.7982596,60.5624022
2590,bus_stop,Управление дороги,56.8519505,60.5948634
2591,bus_stop,Ельцина,56.8450446,60.587964
2592,bus_stop,Драмтеатр,56.840187,60.5979668
2593,bus_stop,Июльская,56.8587217,60.6458602
2594,bus_stop,Площадь 1905 года,56.8375442,60.5955545
2595,bus_stop,Каменный карьер,56.8159767,60.6811847
2596,bus_stop,Каменный карьер,56.8161832,60.680516
2597,bus_stop,Лесопарк,56.8183221,60.6683163
2598,bus_stop,Лесотехнический университет,56.8210181,60.6613351
2599,bus_stop,Лесотехнический университет,56.8212449,60.6607536
2600,bus_stop,Академическая,56.8513459,60.6538305
2601,bus_stop,Июльская,56.8579079,60.6441551
2602,bus_stop,Менделеева,56.8617493,60.6392548
2603,bus_stop,Мира,56.8508209,60.649356
2604,bus_stop,Парк Хаус,56.8622087,60.6330409
2605,bus_stop,Парковый,56.8560966,60.6404645
2606,bus_stop,Парковый,56.8566748,60.6416602
2607,bus_stop,Сулимова,56.8606647,60.6486806
2608,bus_stop,Уральская,56.8545483,60.6370961
2609,bus_stop,Московская горка,56.8250777,60.583402
2610,bus_stop,Магазин «Кооператор»,56.8249798,60.5763235
2611,bus_stop,Цирк,56.8272386,60.6043504
2612,bus_stop,Лесопарк,56.8174679,60.6712733
2613,bus_stop,Станция Путевка,56.8127493,60.6936599
2614,bus_stop,Станция Путевка,56.8127616,60.6940303
2615,bus_stop,Психбольница,56.8107786,60.708088
2616,bus_stop,Психбольница,56.810934,60.7069394
2617,bus_stop,10-й км,56.7947208,60.7259283
2618,bus_stop,Тубсанаторий,56.8094784,60.7156468
2619,bus_stop,Тубсанаторий,56.8097546,60.714404
2620,bus_stop,Чапаева,56.8056361,60.7226236
2621,bus_stop,Чапаева,56.8056813,60.7225863
2622,bus_stop,Станция Лечебная,56.7996591,60.7270936
2623,bus_stop,Станция Лечебная,56.800125,60.7270099
2624,bus_stop,11-й км,56.7889996,60.7296487
2625,bus_stop,11-й км,56.7895601,60.7293543
2626,bus_stop,Птицефабрика,56.7844147,60.7383507
2627,bus_stop,Птицефабрика,56.7847059,60.7372903
2628,bus_stop,12-й км,56.7862209,60.7519589
2629,bus_stop,12-й км,56.7864233,60.753093
2630,bus_stop,13-й км,56.7862964,60.7674624
2631,bus_stop,13-й км,56.7862964,60.7678075
2632,bus_stop,14-й км,56.7853517,60.7739346
2633,bus_stop,14-й км,56.785449,60.7736232
2634,bus_stop,Октябрьская,56.7832893,60.7819146
2635,bus_stop,Октябрьская,56.7833656,60.7811774
2636,bus_stop,Сад «Рябинушка»,56.7785655,60.7899308
2637,bus_stop,Сад «Рябинушка»,56.7787089,60.7896763
2638,bus_stop,Сады,56.7723818,60.7906444
2639,bus_stop,Сады,56.7733262,60.7908729
2640,bus_stop,"Сад ""Авиаторов-5""",56.7675543,60.789349
2641,bus_stop,"Сад ""Авиаторов-5""",56.7679374,60.7894469
2642,bus_stop,Бахчиванджи,56.7520974,60.8167579
2643,bus_stop,Бахчиванджи,56.7520923,60.8159787
2644,bus_stop,Улица Бахчиванджи,56.7622625,60.8162393
2645,bus_stop,Авиагородок,56.7570791,60.8190903
2646,bus_stop,Авиагородок,56.757496,60.8192225
2647,bus_stop,Станция Кольцово,56.7602841,60.820214
2648,bus_stop,Станция Кольцово,56.7603851,60.8195195
2649,bus_stop,"РП ""Докер""",56.7628561,60.8073582
2650,bus_stop,Большая поляна,56.8099302,60.7621088
2651,bus_stop,Ново-Свердловская ТЭЦ,56.8362394,60.8491899
2652,bus_stop,Посёлок Пески,56.8447919,60.7041854
2653,bus_stop,Развилки,56.8444338,60.7246801
2654,bus_stop,Сад «Вирусолог»,56.8354549,60.8388056
2655,bus_stop,Сад «Орбита»,56.8392761,60.8111959
2656,bus_stop,Сад «Орбита»,56.839275,60.8118102
2657,bus_stop,Unknown,56.8392776,60.8048881
2658,bus_stop,Unknown,56.8392856,60.8037644
2659,bus_stop,Unknown,56.8392965,60.7957409
2660,bus_stop,Unknown,56.8392966,60.7947661
2661,bus_stop,Росинка-2,56.839301,60.7877416
2662,bus_stop,Unknown,56.8393091,60.7866567
2663,bus_stop,Сады,56.8396074,60.7629412
2664,bus_stop,Сады,56.8396782,60.7618123
2665,bus_stop,Школа,56.7486395,60.6788487
2666,bus_stop,Опытный Завод,56.7070199,60.6207497
2667,bus_stop,Поселок Рудный,56.7213704,60.6369957
2668,bus_stop,Поселок Рудный,56.7218771,60.6383081
2669,bus_stop,Сады,56.7412013,60.6553098
2670,bus_stop,Спортбаза,56.7444453,60.6594391
2671,bus_stop,Спортбаза,56.7445175,60.6597402
2672,bus_stop,Уральская,56.8537065,60.6352456
2673,bus_stop,Улица Луначарского,56.8487117,60.6165782
2674,bus_stop,Улица Луначарского,56.8488486,60.617715
2675,bus_stop,Поворот на УКЗ,56.7808572,60.7901912
2676,bus_stop,Поворот на УКЗ,56.7809125,60.7900127
2677,bus_stop,Эстонская,56.7864711,60.7830262
2678,bus_stop,Эстонская,56.7872569,60.7829693
2679,bus_stop,Клуб,56.7893221,60.7756435
2680,bus_stop,Клуб,56.7895703,60.7752812
2681,bus_stop,Белоярская,56.7939874,60.7736448
2682,bus_stop,Компрессорный микрорайон,56.7974941,60.7640546
2683,bus_stop,Компрессорный микрорайон,56.7977411,60.763995
2684,bus_stop,Латвийская,56.7962322,60.7681399
2685,bus_stop,Стадион,56.7932919,60.7695864
2686,bus_stop,Аэропорт Кольцово,56.7507944,60.8033913
2687,bus_stop,Уктус,56.777817,60.6251663
2688,bus_stop,Клеверный переулок,56.8090964,60.4998595
2689,bus_stop,Ледовый дворец,56.8048217,60.4947121
2690,bus_stop,Ледовый дворец,56.8062865,60.4956875
2691,bus_stop,Посёлок Мичуринский,56.788597,60.4807075
2692,bus_stop,Посёлок Мичуринский,56.7902999,60.4829011
2693,bus_stop,Посёлок Светлореченский,56.7996252,60.4938826
2694,bus_stop,Посёлок Мичуринский. Коллективные сады,56.791919,60.4626757
2695,bus_stop,Рябинина,56.7975725,60.513388
2696,bus_stop,Рябинина,56.7974448,60.5121161
2697,bus_stop,Горбольница № 6,56.8075006,60.5436138
2698,bus_stop,Инженерная,56.7554307,60.7062968
2699,bus_stop,Димитрова,56.7462147,60.6888958
2700,bus_stop,Щербакова,56.7818096,60.6552906
2701,bus_stop,Ясная (улица Шаумяна),56.8140004,60.5717456
2702,bus_stop,Ясная,56.8149714,60.5690619
2703,bus_stop,Черкасская,56.819894,60.5585625
2704,bus_stop,Репина,56.82413,60.5615268
2705,bus_stop,Репина,56.8273965,60.5615675
2706,bus_stop,Краснофлотцев,56.8891225,60.6328982
2707,bus_stop,40 лет Октября,56.8851176,60.5765863
2708,bus_stop,"Кинотеатр ""Темп""",56.8878602,60.5781705
2709,bus_stop,Бульвар Культуры,56.8903798,60.5814226
2710,bus_stop,Парк Победы,56.9024241,60.5680122
2711,bus_stop,улица Победы,56.9000238,60.5938021
2712,bus_stop,улица Победы,56.9012128,60.5953164
2713,bus_stop,Улица Восстания,56.9039075,60.5987522
2714,bus_stop,Улица Восстания,56.9040103,60.5998244
2715,bus_stop,Улица Восстания,56.9045366,60.598446
2716,bus_stop,Улица Ломоносова,56.9067387,60.5971043
2717,bus_stop,Улица Ломоносова,56.9076215,60.597403
2718,bus_stop,Улица Коммунистическая,56.9090524,60.5937211
2719,bus_stop,Улица Коммунистическая,56.9091851,60.5933971
2720,bus_stop,Ярославская,56.9125072,60.5977506
2721,bus_stop,Веер,56.9139755,60.6078772
2722,bus_stop,Педуниверситет,56.8787618,60.6111675
2723,bus_stop,Педуниверситет,56.8778363,60.6123778
2724,bus_stop,Больница,56.7624213,60.7078494
2725,bus_stop,Больница,56.7624648,60.7081886
2726,bus_stop,Гурзуфская,56.8248531,60.5670927
2727,bus_stop,Гурзуфская,56.8256392,60.5671698
2728,bus_stop,Поликлиника,56.7624416,60.7145849
2729,bus_stop,Широкая речка,56.7976833,60.4884705
2730,bus_stop,Широкая речка,56.7978485,60.4882712
2731,bus_stop,Зенитчиков,56.7731411,60.597817
2732,bus_stop,Зенитчиков,56.77337,60.5979754
2733,bus_stop,Московская,56.7808238,60.5969118
2734,bus_stop,Московская,56.7808591,60.5973023
2735,bus_stop,Санаторная,56.7681221,60.5944651
2736,bus_stop,Улица Титова,56.7819498,60.6070964
2737,bus_stop,Улица Титова,56.7821361,60.6084995
2738,bus_stop,Умельцев,56.7641354,60.5879609
2739,bus_stop,Умельцев,56.764517,60.5912631
2740,bus_stop,32-й Военный городок,56.7722914,60.5891662
2741,bus_stop,32-й Военный городок,56.7723419,60.5891666
2742,bus_stop,Анатолия Мехренцева,56.7849748,60.5231379
2743,bus_stop,Дарвина,56.7825288,60.6623672
2744,bus_stop,Дарвина,56.7826166,60.6629499
2745,bus_stop,Детский сад,56.776618,60.6391495
2746,bus_stop,Детский сад,56.7769613,60.6398646
2747,bus_stop,Лыжников,56.7803421,60.6484841
2748,bus_stop,Молодогвардейцев,56.7839669,60.6670178
2749,bus_stop,Павла Шаманова,56.7892173,60.5152551
2750,bus_stop,Попова,56.8347448,60.5917855
2751,bus_stop,Походная,56.7731624,60.6326597
2752,bus_stop,Походная,56.7733295,60.6328921
2753,bus_stop,Самолётная,56.7919123,60.6426418
2754,bus_stop,Черкасская,56.818968,60.5570699
2755,bus_stop,Щербакова,56.7812488,60.6544415
2756,bus_stop,Щорса,56.8097909,60.6218333
2757,bus_stop,Яблоневая,56.7838959,60.6792264
2758,bus_stop,8 Марта (улица Фурманова),56.8154895,60.6058639
2759,bus_stop,Проспект Орджоникидзе,56.8956553,60.5882009
2760,bus_stop,Улица Калинина,56.897236,60.5901555
2761,bus_stop,Улица Калинина,56.8980747,60.5912848
2762,tram_stop,Вечный огонь,56.8355511,60.5771804
2763,tram_stop,Вечный огонь,56.835721,60.5769133
2764,tram_stop,Площадь Коммунаров,56.8361369,60.5804934
2765,tram_stop,Волгоградская улица,56.8127549,60.5584682
2766,tram_stop,Красноуральская улица,56.8362589,60.5564408
2767,tram_stop,Дворец молодёжи,56.8370167,60.5806089
2768,tram_stop,площадь Коммунаров,56.8355999,60.5820991
2769,tram_stop,Площадь Обороны,56.8226828,60.6293982
2770,tram_stop,Верх-Исетский рынок,56.8504739,60.5548181
2771,tram_stop,Улица Пехотинцев,56.8705513,60.5492002
2772,tram_stop,Кировградская улица,56.8975694,60.5778623
2773,bus_stop,Площадь Коммунаров,56.8361376,60.5832895
2774,tram_stop,Улица Плотников,56.8364415,60.5405562
2775,tram_stop,Улица Рабочих,56.836574,60.5362043
2776,bus_stop,Щорса,56.8100206,60.6241399
2777,bus_stop,СтройАрсенал,56.764782,60.743768
2778,bus_stop,СтройАрсенал,56.7649072,60.7423108
2779,bus_stop,"Гипермаркет ""Сима-ленд""",56.7598017,60.7546461
2780,bus_stop,"Гипермаркет ""Сима-ленд""",56.7598601,60.7545211
2781,bus_stop,"Терминал ""Чкаловский""",56.7565758,60.7559774
2782,bus_stop,Электриков,56.8782758,60.6199247
2783,bus_stop,Сортировочная,56.8729512,60.5313198
2784,bus_stop,Екатеринбург. Ж/Д Вокзал,56.8577095,60.6067943
2785,bus_stop,Кирпичный завод,56.9149126,60.5785691
2786,bus_stop,Кирпичный завод,56.9149261,60.5785329
2787,bus_stop,Ильича,56.9000193,60.6114374
2788,bus_stop,Индустрии,56.9025895,60.6035361
2789,bus_stop,Ползунова,56.8993603,60.6463335
2790,bus_stop,Стахановская улица,56.9016208,60.6060288
2791,bus_stop,Метро Уралмаш,56.8881486,60.6134485
2792,bus_stop,Кирпичный завод,56.9559159,60.6674518
2793,bus_stop,Кирпичный завод,56.9560533,60.6675708
2794,bus_stop,Окружное кладбище,56.9381328,60.6580726
2795,bus_stop,"Екатеринбург. Метро ""Машиностроителей""",56.8782226,60.6142741
2796,tram_stop,Санаторная улица,56.7688389,60.5958336
2797,bus_stop,Санаторная,56.7692635,60.595693
2798,bus_stop,Санаторная,56.7699335,60.5956663
2799,bus_stop,"Магазин ""Клён""",56.7680072,60.6021091
2800,bus_stop,"Магазин ""Клён""",56.7680086,60.6021573
2801,bus_stop,Ферганская,56.7725439,60.6104372
2802,bus_stop,Ферганская,56.7728265,60.6124927
2803,tram_stop,Ферганская улица,56.772705,60.6123293
2804,bus_stop,"ТРК ""Карнавал""",56.8541007,60.5509374
2805,bus_stop,Педагогическая,56.8346976,60.6485278
2806,bus_stop,Софьи Перовской,56.8625917,60.5593567
2807,bus_stop,Центральный стадион,56.8312533,60.5758757
2808,bus_stop,УрФУ,56.8441096,60.6504756
2809,bus_stop,Уральских рабочих,56.9022257,60.5836142
2810,tram_stop,УрФУ (Уральский федеральный университет),56.8424476,60.645632
2811,bus_stop,"Мебельный центр ""Гулливер""",56.8237118,60.7058888
2812,bus_stop,Облсобес,56.8152385,60.6030323
2813,bus_stop,Хрустальногорская,56.7963256,60.4909684
2814,bus_stop,Хрустальногорская,56.7965485,60.4912874
2815,bus_stop,Сад Дружба,56.7725127,60.4664374
2816,bus_stop,"Сад ""Берёзка""",56.7833655,60.4713275
2817,bus_stop,Сад Дружба,56.7741634,60.4677618
2818,bus_stop,Сад Дружба-3,56.775958,60.45761
2819,bus_stop,Сад Дружба-3,56.7762311,60.4569141
2820,bus_stop,Янтарный ключ,56.7754277,60.4273222
2821,bus_stop,Янтарный ключ,56.7754637,60.4275025
2822,bus_stop,Сад Визовец,56.7731735,60.4121311
2823,bus_stop,Сад Визовец,56.7732783,60.4115989
2824,bus_stop,Каменные палатки,56.8421145,60.6772623
2825,bus_stop,Монтажников,56.8986207,60.507824
2826,bus_stop,Лесхоз,56.8209951,60.4970931
2827,bus_stop,"Коллективный сад ""Запад""",56.8203453,60.4811122
2828,bus_stop,"Коллективный сад ""Запад""",56.8203539,60.48082
2829,bus_stop,Парковый кордон,56.8173199,60.4644144
2830,bus_stop,Парковый кордон,56.817393,60.4645455
2831,bus_stop,4-й км,56.8145757,60.4371896
2832,bus_stop,4-й км,56.8145948,60.4370582
2833,bus_stop,5-й км,56.8163678,60.4274967
2834,bus_stop,6-й км,56.8104836,60.4137424
2835,bus_stop,6-й км,56.8105661,60.4138012
2836,bus_stop,8-й км,56.8022467,60.3958103
2837,bus_stop,8-й км,56.8022643,60.3959608
2838,bus_stop,10-й км,56.7939067,60.3622388
2839,bus_stop,10-й км,56.7941264,60.362556
2840,bus_stop,Кордон Берёзовый ключ,56.7887262,60.3460717
2841,bus_stop,Кордон Берёзовый ключ,56.7889759,60.3466015
2842,bus_stop,12-км,56.780924,60.3420327
2843,bus_stop,12-км,56.7810028,60.3420868
2844,bus_stop,"Коллективный сад ""Берёзка""",56.7750057,60.3304922
2845,bus_stop,"Коллективный сад ""Берёзка""",56.7750482,60.3306153
2846,bus_stop,14-й км,56.7719996,60.3244125
2847,bus_stop,14-й км,56.7721646,60.3239085
2848,bus_stop,"Сад ""Визовец""",56.7692097,60.3108778
2849,bus_stop,"Сад ""Визовец""",56.7693635,60.311032
2850,bus_stop,Репина,56.828134,60.5678783
2851,bus_stop,Станция метро «Динамо»,56.8476552,60.6013718
2852,bus_stop,Станция метро «Динамо»,56.8479584,60.6006868
2853,bus_stop,ТЮЗ,56.8474671,60.607882
2854,bus_stop,ТЮЗ,56.8480432,60.611029
2855,bus_stop,"Универсам ""Звёздный""",56.8512603,60.6303254
2856,bus_stop,"Универсам ""Звёздный""",56.8518209,60.6314125
2857,bus_stop,Дом пионеров,56.8910895,60.5908405
2858,bus_stop,Детская больница,56.8927651,60.5903748
2859,bus_stop,Проспект Орджоникидзе,56.8938373,60.5900935
2860,bus_stop,Школа,56.8953077,60.6050351
2861,bus_stop,Библиотека,56.8918395,60.6006134
2862,bus_stop,Краснознамённая,56.8888102,60.5966799
2863,bus_stop,Чкалова,56.8019806,60.5670468
2864,bus_stop,УНЦ,56.7662749,60.5498355
2865,bus_stop,УНЦ,56.7663956,60.5494498
2866,tram_stop,Площадь Коммунаров,56.8361701,60.5829745
2867,tram_stop,Белореченская улица,56.8232715,60.5713239
2868,tram_stop,ТК «Буревестник»,56.8164543,60.5629033
2869,tram_stop,Гурзуфская улица,56.8261681,60.5747576
2870,tram_stop,Московская улица,56.8291885,60.5841323
2871,tram_stop,Юго-Западная,56.827159,60.5789131
2872,tram_stop,Цирк,56.8265433,60.6033092
2873,tram_stop,Улица Южная,56.8005964,60.612428
2874,tram_stop,улица Академика Шварца,56.7962492,60.6103389
2875,tram_stop,Ювелирная,56.7916994,60.6050505
2876,tram_stop,Заводская улица,56.8359949,60.5523843
2877,tram_stop,Улица Татищева,56.8361583,60.5476837
2878,tram_stop,Улица Плотников,56.8236477,60.5422881
2879,tram_stop,Новомосковская,56.8188407,60.5385482
2880,tram_stop,Улица Ухтомская,56.8168081,60.5429946
2881,tram_stop,Улица Ухтомская,56.8171028,60.5421829
2882,tram_stop,Улица Серафимы Дерябиной,56.8143918,60.5491242
2883,tram_stop,ВИЗ (Верх-Исетский завод),56.8391184,60.5554544
2884,bus_stop,Керамическая,56.7569344,60.5958746
2885,tram_stop,Улица Мусоргского,56.7590201,60.5892382
2886,tram_stop,Эскадронная улица,56.7652231,60.5933884
2887,tram_stop,бульвар Малахова,56.7975937,60.6207842
2888,bus_stop,Станция метро Ботаническая,56.798247,60.6294949
2889,bus_stop,Станция метро Ботаническая,56.7982916,60.6295712
2890,tram_stop,улица Юлиуса Фучика,56.7975743,60.6117829
2891,tram_stop,Улица Крылова,56.8394866,60.5703794
2892,tram_stop,Улица Московская,56.8298889,60.5847765
2893,tram_stop,ТЦ «Алатырь»,56.8314263,60.5842899
2894,tram_stop,Московская улица,56.8286042,60.5851855
2895,tram_stop,Московская улица,56.8287479,60.5852058
2896,tram_stop,Посадская улица,56.8183366,60.5885947
2897,tram_stop,Площадь 1905 года,56.8374472,60.5953962
2898,tram_stop,Цирк,56.8272731,60.6039907
2899,tram_stop,Улица Декабристов,56.8246139,60.6263832
2900,tram_stop,Дом художника,56.8288734,60.6246371
2901,tram_stop,Дом художника,56.8299425,60.6243059
2902,tram_stop,Улица Тверитина,56.8228428,60.6359584
2903,tram_stop,Ж/Д Вокзал,56.8563131,60.6052359
2904,tram_stop,улица Блюхера,56.851435,60.6405897
2905,tram_stop,Кондукторская улица,56.8597944,60.6272777
2906,tram_stop,Пионерская,56.8591926,60.6209426
2907,tram_stop,Каменные палатки,56.8416207,60.6783742
2908,tram_stop,Профессорская,56.8403411,60.6523246
2909,tram_stop,улица Блюхера,56.8516156,60.641919
2910,tram_stop,ТК «Современник«,56.856249,60.6516047
2911,tram_stop,Шарташ,56.8642973,60.6689605
2912,tram_stop,Шарташ,56.8643189,60.668845
2913,bus_stop,Радуга парк,56.8180959,60.5378118
2914,tram_stop,1-й км,56.8629981,60.6121205
2915,tram_stop,Техническое училище,56.8686895,60.6117091
2916,tram_stop,Калининская,56.8719526,60.6115037
2917,tram_stop,Педагогический университет,56.8779204,60.6122016
2918,tram_stop,Педагогический университет,56.8785048,60.6109715
2919,tram_stop,Станция метро «Уралмаш»,56.8875951,60.6125287
2920,tram_stop,Улица Кузнецова,56.887879,60.6073124
2921,tram_stop,Дворец культуры им. Лаврова,56.893055,60.6134462
2922,bus_stop,Северный терминал,56.8680115,60.6705123
2923,tram_stop,Автомагистральная улица,56.8755321,60.5536608
2924,bus_stop,"ТЦ ""Комсомолл""",56.828829,60.6753396
2925,bus_stop,"Коттеджный посёлок ""Усадьба""",56.7731257,60.8467352
2926,bus_stop,"Коттеджный посёлок ""Усадьба""",56.7731569,60.8452155
2927,tram_stop,Таганский ряд,56.8611663,60.5487157
2928,tram_stop,Фармацевтический колледж,56.8563134,60.5495145
2929,tram_stop,Таганский ряд,56.8616582,60.5476086
2930,tram_stop,ДК ВОС (Дом культуры Всероссийского общества слепых),56.8646707,60.5369849
2931,tram_stop,Техническая улица,56.8661837,60.5326125
2932,tram_stop,Улица Ватутина,56.8715418,60.5206708
2933,tram_stop,7 ключей,56.8835786,60.4982751
2934,tram_stop,Разъезд,56.8367914,60.5305248
2935,bus_stop,Эльмаш,56.8954811,60.6383649
2936,tram_stop,Завод «Уралкабель»,56.8354192,60.563216
2937,tram_stop,Завод «Уралкабель»,56.8354598,60.5632204
2938,bus_stop,Уралкабель,56.8352803,60.5634251
2939,bus_stop,"Коллективный сад ""Радость""",56.9378557,60.5224428
2940,bus_stop,ТЦ «Лента»,56.7921042,60.5022472
2941,bus_stop,Павла Шаманова,56.7939495,60.5056552
2942,bus_stop,Шаумяна,56.8068349,60.5934581
2943,bus_stop,Посёлок Ягодный,56.9391776,60.6692683
2944,bus_stop,Посёлок Ягодный,56.9393106,60.6694062
2945,bus_stop,Кладбище,56.7387557,60.7035065
2946,tram_stop,Красноуральская улица,56.8356308,60.5573809
2947,tram_stop,Мельникова,56.8352065,60.5684288
2948,tram_stop,Мельникова,56.8352479,60.5684316
2949,tram_stop,Улица Ельцина,56.845313,60.5862093
2950,bus_stop,Unknown,56.7957549,60.3970856
2951,bus_stop,Unknown,56.7953892,60.3975108
2952,bus_stop,Торфяник,56.7084931,60.7377315
2953,tram_stop,Заводская улица,56.8359698,60.5536687
2954,bus_stop,улица Очеретина,56.7957824,60.5169511
2955,bus_stop,улица Очеретина,56.7954909,60.5171395
2956,bus_stop,ВИЗ,56.8583559,60.5544241
2957,bus_stop,Станция Исток,56.7887805,60.7896492
2958,tram_stop,Театр музыкальной комедии,56.8390825,60.6108251
2959,bus_stop,А. Муранова,56.8119503,60.5134539
2960,bus_stop,Областной рынок на Громова,56.7984408,60.560954
2961,bus_stop,Бардина,56.8027661,60.5630329
2962,bus_stop,Генеральская,56.8445819,60.6360701
2963,bus_stop,Кладбище,56.7403193,60.7016938
2964,bus_stop,Площадь 1905 года,56.8373618,60.5956417
2965,tram_stop,Площадь 1-й Пятилетки,56.8859802,60.5948477
2966,bus_stop,Ярославская,56.9125215,60.5981718
2967,bus_stop,Торфяник,56.7103621,60.7334881
2968,bus_stop,Коллективные сады,56.7043792,60.7472603
2969,bus_stop,Коллективные сады,56.7043151,60.7469214
2970,bus_stop,Яблоневая улица,56.7875723,60.6805665
2971,bus_stop,Яблоневая улица,56.7875289,60.6800342
2972,bus_stop,Лесничество,56.7770608,60.801032
2973,bus_stop,"Технопарк ""Университетский""",56.8348034,60.7897769
2974,bus_stop,Технопарк Университетский,56.8345545,60.7897711
2975,bus_stop,Росинка-2,56.8391322,60.7906097
2976,bus_stop,Росинка-2,56.8392975,60.7887077
2977,bus_stop,Развилки,56.8446497,60.7238989
2978,tram_stop,Театр музыкальной комедии,56.8390911,60.6105885
2979,bus_stop,Сибирский тракт,56.8260113,60.6365948
2980,bus_stop,Заречный,56.9377236,60.6163935
2981,bus_stop,Тубсанаторий,56.8179845,60.7285102
2982,tram_stop,Академия спорта,56.9072755,60.620422
2983,tram_stop,Тепличная улица,56.911233,60.6193098
2984,bus_stop,Шарташский рынок,56.8308375,60.6374558
2985,bus_stop,Станция Шарташ,56.828618,60.6477316
2986,bus_stop,Улица Любви,56.7412464,60.561387
2987,bus_stop,Микрорайон Солнечный,56.7440733,60.5689133
2988,bus_stop,"Сад ""Авиатор-5""",56.7675103,60.7893381
